id,comment,Label
231,"'Ahhh.Clash of the Morons. This should be good. At least PunkrthnU182 is joking, though. PHIL 8) Please tell me you are joking? White power which makes you racist and pop punk which makes you Not racist. You have to pick one or the other. Come on tell me you are kidding. F.Y.I pop punk is now power punk, dont ask me why, I just deliver the new as I hear it. ""Eveything Sucks!""'",1
232,"'context-away Two dumb questions: 1. Is radiation exposure an issue for the modern orbital lifestyle? 1. Does living in zero-g cause muscle and bone loss? SHARE WHAT YOU KNOW MAKE STUFF UP AND HIDE WHAT YOU DONT!11111 Revd PtR Pausing to examine a dry stream bed, he muses: ""Nature is a complicated and layered repository of human aspirations. It was a privilege to grow up in this landscape."" Jedediah Purdy'",1
233,'can you share with us name of that person that just left the room',0
234,"'hello readers, i was wondering how you tell if a Cobra 148GTL was made by uniden or not? i have an older 148 and would really like to know who really made it. and is there a way to get about 8-10 watts deadkey out of one of these things (and who can do it and make it sound better/clearer) it allready has the extra chans (never use them, never will) and 1 more thing, can anything be done to filter the incoming signals more? the anl/nb does not do much on my 148. thanks all.'",0
235,'i want to know about their decision to quit race',0
236,"'They said the Macedonians are not Hellenes. Todays Greeks claim that the ancient Macedonians were Greek. Should we listen to todays Greek propagandists telling us what happened 2500 years ago, or should we accept the viewpoint of the ancient Hellenes who clearly stated that the Macedonians were not Hellenes? You are a liar ilindra! All the ancient historians in fact said that the Macedonians were Hellenes. You produce ONE ancient historian who says they were not! For just one example of the opposite to what you said look at this: For fair use only Polybios 38.1-3.8 The 38th book contains the completion of the disaster of the Hellenes. For though both the whole of Hellas and her several parts had often met with mischance, yet to none of her former defeats can we more fittingly apply, the name of disaster with all it signifies than to the events of my own time. .In the time I am speaking of a common misfortune befell the Peloponnesians, the Boiotians, the Fokians, the [Eub]oians, the Lokrians, some of the cities on the Ionian Gulf, and finally the Macedonians."" IT MEANS I insult YOU and your knowledge of the English language and basically am treating YOU as the fool you are. Also, do not be deceived by my contempt for your intelligence- for that is exactly what it is. As you see above, the Hellenes who had the common disaster in Polybios own time are listed as: ""the Peloponnesians, the Boiotians, the Fokians, the [Eub]oians, the Lokrians, some of the cities on the Ionian Gulf, and finally the Macedonians"" So ilindra, the question is why would you bother lying inthe first place. You are either more dim-witted than you already appear or you are a donkey. Which is it?! No, even today you cannot believe the Greeks. When the Greeks occupied Aegean Macedonia in 1913 No Aegean Macedonia, just Turkish vilayets which were freed from the occupation of the Turks. Now, if I catch you lying again, Galina will have hell to pay. Get it? ) from: Spirit Of The Real Makedon (using Junes e-mail to communicate to you)! The heart of Macedonia was always Greek'",1
237,"'but it is irrelvant what hollywood spends in movies that have no redeeming value at all. that is private money being invested, not tax $. cough cough coughartsandsciencesgrant cough huh?'",0
238,"'Van Johnson was a guest on LETTERMAN about 10 years ago or so. He was a real jerk, and he and Letterman really got into it on the air. OK,I will bite:what happened? Johnson was in the Broadway version of ""La Cage Aux Folles"" and came on Letterman to plug it. He was generally nasty; I remember him complaining that the band was too loud, so Paul played more quietly and Johnson still moaned and covered his ears as they went to commercial. While I dont watch Letterman anymore, I still base my opinion of certain celebrities on their performances on that show. The three that stick out the most are: 1. Ricardo Montalban is very gracious and engaging. 2. Crispin Glover is legally insane. 3. Van Johnson is a snotty creep. Until further evidence is reported, MattH'",1
239,"'What do you prefer 1 ton of ice coming on your building at 100m/s or 1M, 1gr pieces at the same velocity, but seperately? [Forgot the correct name for such ice fragments in english] The same will be for 1Ton bomb vs 1M, 1gr TNT fragments. What do you think will do more damage in a city? A single 100 Ton bomb or thousand 100 kg bombs, scattered across the city? It is the second, not the first. You are right. [though, never heared on 100 Ton bomb. Neither did I, that was a thought experiment only. I noted you used ""only"" 1000 as a scale.] Yeah. Anyway, what I really wanted to illustrate is that ""destructiveness"" is not a simple, monotonic function. If youve a given amount of ""destructive energy"" available, maximal destruction level will be obtained when you subdivide it into packets of size sufficient to destroy or severely damage an individual target. If the packets are significantly larger than that you get an overkill and total destruction is reduced (since there are fewer energy packets). Smaller than that, and the destruction is reduced again. Thus the issue of ""what is the target?"" enters into this. In the case of the comet I would distinguish between surface destruction (wiping out towns, forests etc.) and seismic destruction where the hits are sufficiently powerful to crack Earth crust and cause earth quakes and vulcanic activity. A switch with your permition. In a privious post you were addressing vaguely to the predicted ejecta as optimistic. I wonder if you can elaborate whether you can actually estimate a crater size/shape vs velocity, mass, shape, energy release rate, impact cross section, target material and structure? If you have some rule of a thumb for such estimation please post or mail. An upper and lower barriers/limits are welcome too. I really dont know how to do it. An extremely complex problem, for sure. I would guess that military must have some information to the effect, if only empirical one. . To my knowledge, no such impact scale was ever directly observed and measured in real time. Other that. All the non-military data, involves highly extrapolated calculations on small scale experiments or on simplifications to enable computation. Then it is the military data thats needed. Mati Meron ""When you argue with a fool, chances are he is doing just the same""'",1
240,'my local dealer here in Montreal has G4s since last week. I have seen them myself and there was even 3-4 of them in boxes too. Martin',0
241,"'Thanks for the information. Your sniffing faq answered a lot of fundamental questions I had. To follow up: It appears that you are indeed receiving the initial SYN packet, but that your machine isnt responding with a SYN ACK. This indicates some firewalling going on at the machine itself. However, when I telnet to port 25 from behind the firewall my machine does respond. It is only when I telnet to port 25 from outside the firewall that it doest respond. Is there a reason why my machine would respond to a request from inside the firewall, but not to a request from outside the firewall? And only do so for port 25 (port 23 and 110 work fine)? thanks. p.s. I am running RedHat Linux 6.0 Is your firewall set to allow traffic through port 25 from the outside? Most of the firewall setups for home networks are set up to allow unlimited traffic from within the private network, but block traffic from outside except at specified ports. If you only have port 25 set to allow outgoing traffic and incoming traffic with an ack bit, then you need to open port 25 to all traffic, but if you do that make sure your smtp/sendmail is configured to only allow relaying from inside the firewall or from priveledged IPs outside or you will become a spam relay. ""But I have no sexual desire"" Data ""Ah! Impotence on top of everything!"" Sigmund Freud (Phantasms)'",1
242,'show me the plan for the meeting that is supposed to take place here sometime during next week',0
243,'share your name with us idiot ',1
244,"'This isnt a demeaning post, is it Sharon? Double Standard? Hypocrisy? Ravage The three greatest things in life: To crush your enemies To see them driven before you And to hear the lamentations of their women -Conan the Barbarian I like that idea. Maybe we can drum up support for reclassifications along the lines of Professional Correction Officers Amatuer Correction Officers Counting Guards GOON Enforcers I can even ""see"" the uniforms and related ""gear"" grin LOTS OF LOVE MAX The ""professional"" tag is bullshit. A corrections officer is not a professional. He is a worker. You may call him a skilled, or semi skilled worker, but he is a worker, an employee. He is not a doctor, a dentist, a lawyer, a registered nurse, a psychologist, or an executive. He is not a professional. Most of the time that term is used as a psychological weapon against the correction officer by convicts, management and others, and frankly, I am sick of hearing it. Maybe I will start answering some of the singles classifieds, where the lady advertizes for a ""professional male"", and I will tell her what I do for a living, and how much I make a year, and I will post some of the responses. That should be good for a few laughs, and will shed some light on what a professional really is. SOUP, I appreciate your modesty, and refusal to accept the ""psycho-babble"" so popular today, where garbagemen have become ""sanitary engineers"", and secretaries are ""office administrators"". I feel the same about the constant re-engineering of titles to improve their connotations. However, ""professional"" has other meanings. A professional is one who is paid for using his special skills, thus the difference between ""professional"" and ""amateur"" athletes. Also remember the quote (I forget where I heard it) ""A professional does his job even when he doesnt feel like doing it"". I think it is appropriate to call you a ""professional correctional officer"". By way of comparison, you might consider how you would feel about working with ""amateur correctional officers"". g -Bill Lets replace that idiotic ""Do the crime, do the time"" with that old timer that went "" LET THE PUNISHMENT FIT THE CRIME"" Another one ""DONT MAKE A FEDERAL CASE OUT OF IT"" :copyright: 1999 by Wings Of An Angel'",1
245,"'it is fascinating the way Tom Moran can go on talking about accuracy, when SubGenius made it clear that his interest is elsewhere. Thats why there are different translations. Also fascinating: The way Tom Moran keeps calling SubG ""spunky."" (Confidential to Tom M.: His more usual nickname is ""Subby."") Reminds me of the recent post pointing out the apposite meaning of ""browning."" Dont miss it: The picture of Tom Moran in the current (Oct. 4) issue of the New Yorker, page 86. ""I cant have information I know would be of interest to someone and not share it."" Sanford Berman, activist librarian'",1
246,"'I like that idea. Maybe we can drum up support for reclassifications along the lines of Professional Correction Officers Amatuer Correction Officers Counting Guards GOON Enforcers I can even ""see"" the uniforms and related ""gear"" grin LOTS OF LOVE MAX The ""professional"" tag is bullshit. A corrections officer is not a professional. He is a worker. You may call him a skilled, or semi skilled worker, but he is a worker, an employee. He is not a doctor, a dentist, a lawyer, a registered nurse, a psychologist, or an executive. He is not a professional. Most of the time that term is used as a psychological weapon against the correction officer by convicts, management and others, and frankly, I am sick of hearing it. Maybe I will start answering some of the singles classifieds, where the lady advertizes for a ""professional male"", and I will tell her what I do for a living, and how much I make a year, and I will post some of the responses. That should be good for a few laughs, and will shed some light on what a professional really is. SOUP, I appreciate your modesty, and refusal to accept the ""psycho-babble"" so popular today, where garbagemen have become ""sanitary engineers"", and secretaries are ""office administrators"". I feel the same about the constant re-engineering of titles to improve their connotations. However, ""professional"" has other meanings. A professional is one who is paid for using his special skills, thus the difference between ""professional"" and ""amateur"" athletes. Also remember the quote (I forget where I heard it) ""A professional does his job even when he doesnt feel like doing it"". I think it is appropriate to call you a ""professional correctional officer"". By way of comparison, you might consider how you would feel about working with ""amateur correctional officers"". g Bill Lets replace that idiotic ""Do the crime, do the time"" with that old timer that went "" LET THE PUNISHMENT FIT THE CRIME"" Another one ""DONT MAKE A FEDERAL CASE OUT OF IT"" :copyright: 1999 by Wings Of An Angel'",1
247,"'Also, if you go to a command prompt and type the command ""SET TEMP"" or ""SET TMP"", are they set to a directory on a drive with much free space? Also check that ""temp"" and ""tmp"" are pointing to a subdirectory, not the root of a drive. i.e. temp=x:\temp\ , NOT temp=x:\ .'",0
248,"'Ray Johnson was born Oct. 16, 1927. HooRay!, Ray. neon, m.'",0
249,"'[Subject of desktops on small systems] Photon has a window manager and a desktop manager, and I was most certainly including them, when I made the above statement. How does the environment compare to the one presented by KDE in terms of whats provided? I cant really tell that much about the environment from QNXs screen shots. there is enough in standard QNX to use Photon for all normal activities. You get a shell (command line) Help viewer File manager Network Note mechanism CD player Diary / Day scheduler A simple calculator A simple graphic viewer Screen dump utility Jump gate (for moving running applications from one node to another) sytems tools (sin, sac, font, print) and some demos and games. And, unlike Be, QNX at least has a foothold somewhere. QNX is rated number two embedded OS in shipped numbers behind WinCE in that marketplace. IMHO it is number one on merit - it is cheaper, and better. regards John B.'",0
250,"'20 years ago, there wasnt the market for more than a handful of full time audio practioners, but today anyone with some creative musical talent can be one. The cost of putting music into distributable form (this is the bottom line of the ""audio practice"" we are talking about) has become almost negligable, allowing more people to buy into the business and spend as much time as they need to in order to make a living. R.A.P. tends to be kinda ""album-centric"" and I wonder if thats why I sometimes see things a little differently. Most of the work I do has nothing to do with making records. Some of it is recording TV shows, some of it is dialog/voice-over work, some of it is taking music recorded by others and molding it into new shapes and sizes. Some of it is also live, but the analog vs. digital debate is somewhat less significant in those circumstances (though still not irrelevant). I probably _could_ do more record work if I could get over this case of ADAT-in-garage-aphobia. I agree that there is now room for more audio workers than there used to be, but bear in mind that we are not all self-producing album makers. I deal with the same reliability, compatibility and deadline issues as a commercial music studio, but the processes (and to a certain extent, the objectives) are different. When a show shot on Tuesday has to be out of post by Thursday, flutter vs. jitter moves way down the list of considerations! g It aint off the list, but it is not at the top. As for the analog/digital thing, I am not talking about just commercial music rooms on one end and bedroom studios on the other. There are points in between where the lines get fuzzier. I often work on a Studer board for example. Not a Mackie, but not a 9000 either. it is a 100% digital facility, EXCEPT for the audio console. Would a digital console be better in that setting? Some people here use Fairlights. Not exactly Cakewalk, but not the kind of stuff Scott Dorsey was describing either. Would they be better off using 2"" analog? THATs the segment I was referring to. People working in the middle of the market. The ProTools et al set. Lorin'",0
251,'tell me joke and it is gotta be really good',1
252,"'just out of curiosity, where are you located I saw the lightning people are talking about. It was during the earthquake that happened about 30 mins ago, 2:45am. There was maybe 4 or 5 flashes in the west sky during the shaking and rolling. There was no thunder associated w/ the light flashes.'",0
253,'tell us a student joke or else',1
254,"'Theory of Evolution works as follows: Even Christians acknowlege micro-evolution.the tendancy for creatures to adapt to their environment through changes in the gene pool. They deny MACRO evolution, that is, one species change to the next. Most of this is a failure to understand what macro-evolution is. One Christian gentleman I spoke to thought it was ""The Theory that man decended from apes."" Not quite. Evolutionary theory says that man and monkey are cousins on the tree, not father-son. The stipulation makes sense because humans and the greater apes share nearly 99% of their genetic code. Before there were men, or women, or apes, there was something that was sorta monkey like. Some of it is decendants had to stay in the trees and eat fruit to survive. Over millions of years, they became modern apes. Others were forced to go hunting on the plains, and use tools and fire. These lost their body hair, gained inteligence, and grew eventually into mankind. This did not happen overnight. Any casual observer would be long dead before any noticable changes happened. Basically, macro evolution is repeated separated micro-evolution until the two groups of creatures can no longer interbreed. Scientists call this Speciation. The last thing I have wondered is why Christians refuse to accept evolution, as if it were forbidden by their god or something. Could it be that the christian god is influencing evolution to create creatures in his favor? Frank Bartunek Actually, a lot of us Christians have no problem with Evolution. sean'",0
255,'your joke is truly pathetic',1
256,"'Someone stated that I was spamming No. Spamming is off-topic solicitation. If you were selling bootleg Viagra, get-rich schemes, or imported lingerie from China, that would be spamming. I have no problem with CB radios being advertised for sale in a CB newsgroup. Note: this address does not accept unsolicited e-mail. Please contain all discussion regarding USENET posts to the appropriate newsgroup thread.'",1
257,"'A question just occurred to me How come all of these Hollow Earth advocates never go to this big huge hole in the ground themselves? You know, snap a few shots, take a few samples, and then come back and stun the scientific world? Is there a reason that they make their claims solely on the basis of satellite photos with missing data and third (or more) hand reports of long dead explorers (which were probably fabricated in the first place)? it is very dangerous. You might fall in and never get out, and many scientists believe that the underground caverns are full of dangerous carnivorous dinosaurs. It is the same reason that astronauts are never sent to photograph black holes. Oh, come now! Tarzan was able to make it in and back with his expedition. They just used a dirigible and it worked fine g. Gene Horr trarubee ng fjoryy qbg arg ROT13 to reply'",0
258,'i want to hear your lame joke',1
259,"'Animator: On my SCT, I first make certain that the finder and scope are aligned. Then I use the dec cricle to get to 90 degrees. Then I rotate the scope in RA while looking through the finder, looking for drift of the center of field of view. If there is, I adjust the dec until this process shows no movement. When there is none, I know the scope is pointed along the RA axis N. Then I use one or more of 4 finder charts that I have printed (SkyMap)) that show Polaris, and I have marked the true NCP on that (4 and 7 degree fields, stars to mag 10 and 12 to match sky conditions and the finders capabilites). Holding the chart so it is oriented similarly to the finders field of view, I use the wedges adjustments to move the whole scope assembly to the area where the NCP is. For finer adjustments, i then use star drift (which, after this process, can leave me waiting a long time to see drift). Dale.'",0
260,"'Did a Jewish girl turn me down? No. It was ""Polar"". ""Polar"", not having read a word I said . well, one word, maybe . ""Jews"" . sought to capitalize on it by going into a tantrum, a diatribe. ""Polar"", as far as can be understood (Which is the best translation?) accused . who? . Jews who go to movies on Yom Kippur? for having caused the Holocaust and for not having read Santayana. Not defending Polar, but didnt you retaliate with an obscure remark about ""real Jews""meaning what who the Hell knows. (that being Jewish is to be unobservant? Who knows). And then went on to attempt to start other threads with the word Jew"" in themrants in which, among other things, you misspel kashrut. Gwen ""Live as one already dead."" Japanese saying If one tells the truth one is sure, sooner or later, to be found out. Oscar Wilde'",1
261,"'Cant believe this Georgie-porgie.are you STOOPID? Julian Jaynes ideas was anti-Cartesian you dipshit. He ascribed the rise of religion to different functions of L and R hemispheresvoices in the head to be precise. Penrose ascribed consciousness to possible quantum actions in the brain (ie no non-computational algorithm) NOT ""god"". Your theory is unfasifiable. You have not answered my questions which quite frankly are first year Psych questions. You fail to even justify the thought process that led you to this theory. You quote references and sources which seem only to justify your theory and miss out the parts which are inconvenient.and the most unforgivable.you fail to describe/note any experiment/lab work to support your theory.you even miss the bleedin obvious.Cartesian dualism isnt even credible anymore as a Psych theory.you fail to mention other notables in this field such as Hebdige and Deutscheyou miss quote Penrose.shall I go on? Or am I one of the 50% that you just ignore because they dont agree with you? Post some real science. Then we can have a heated debate. Ron'",1
262,'can anybody tell me what are the plans for the show tonight',0
263,'can you tell me if we need a decision to make about this problem',0
264,"'Well, what do you expect from people who are just not that smart? I would be willing to wager that none of them have ever looked through a telescope or read any books on Astronomy. If they really had done either, they would have some doubts. Funny thing is that the Universe that God made is a lot bigger and more complex.than these poor folks can imagine! Ed Murray'",1
265,'tell her about your creepy decision creep',1
266,"'The Flyers Room is open. A J Henderson (remove: ""or.near."" to email) It looks good for the BC Lions, now'",0
267,'i am interested in your decision to write this book',0
268,"'I train in TKD, but as I have balance problems due to a mild disability, I do not kick well. One of the instructors is teaching me bo-staff, jo, and hanbo to make up for my lack of kicks. I often carry a walking stick and have found the jo techniques to be very effective with it. But as TKD isnt really weapons oriented, my training is probably slightly unusual. I am not reliant upon my cane, so I may not be the best example.'",0
269,'tell student joke gomer',1
270,"'Thank you but one more question which is the best conseal??? Yes, you could download a program that shares internet, or upgrade to win98se to share the internet on that box, and download a firewall program such as conseal to use a firewall. 0 MFCrunchy ICQ - 18369965; Y! Messenger & AIM-MFCrunchy Computers are useless. They can only give you answers. - Pablo Picasso'",0
271,"'Use the validation Property (if it is VB6) Gerard On Sun, 17 Oct 1999 -0400, Etienne Charland Is there a way to have a control(TextBox) that keep the focus on the form even if I click on other controls on the form? For example, a TextBox that represent a number and all other controls refers to that number, I would need to keep the focus on the TextBox until something is written in it. Etienne Charland'",0
272,"'Geez, these two are cavorting in another Room??? cue Subway music. I, I, I feel so cheap all of a sudden, so used, so dirty, so betrayed. All these good nights I gave to this room and then I find out there is another room with our oh-so-congenial host no less. We thought we were special. We thought we had something. Something real, something genuine. And now this? Where is the loyalty? What about all the good times Andy? Shanny? What about about the children??? What kind of message does this send? Oh the humanity. Well I just dont know what to say. Where is my Stuart Smalley self-help video? sniff cue Tarzan-sounding Whitney. ""Didnt we almost have it all?"" db The Flyers Room is open. A J Henderson (remove: ""or.near."" to email) It looks good for the BC Lions, now Just till the ""Nucks start. Come on in A J Henderson (remove: ""or.near."" to email) It looks good for the BC Lions, now'",0
273,"'When the Shaking Stopped, The Work Began For USGS Scientists Well, it is 3:15AM, the shaking stopped a half hour ago, and I still cant get through to any wr.usgs.gov sites. The TV stations are still on the air and none have said anything about it, so I am going back to bed just generally displeased. I believe CalTech shuts down their sites to prevent preliminary info from being given out. Luckily, they forgot to tie down the finger side No. Caltech and the USGS do everything they can to keep sites up so that information can be obtained in ""real time."" I was able to access the site from home immediately after the event, and we shouldve been up (but possibly swamped) for several hours afterwards. We did have a server problem later in the morning and, because things were so generally crazy, it wasnt noticed right away. As far as I know, everything is completely operational now: as more info becomes available. Also a link to the ""Community Intensity Map"" page, and other assorted useful pages. ground motions Sue, speaking for myself Dr. Susan Hough Seismologist U.S. Geological Survey Pasadena, CA 91106'",0
274,"'And what would cause any thinking person not to accept the ether approach? The only thing that could prevent any thinking person from accepting the ether approach would be if they did not understand the ether approach. And any person who really knew SR should almost instantly be able to understand the ether. Therefore, I ask you, how could anyone, on this net, really reject the ether? Well let me start. You expect me to believe in a substance that has never been observed. Furthermore you expect me to believe in a substance whose existence is refuted by an several experiments among which are the Noble-Trouten Experiment and the Michael son Morley Null result (which was not their intent by the way). You expect me to believe there exists a substance which is stiffer than steel and rarer than the thinnest gas. You expect me to believe space is filled with something that does not slow planets down or exchange any energy with them. In short you expect me to believe in something that makes less sense than Santa Claus. Bob Kolker'",0
275,"Andy, you sunovabitch. Shanny ""One person wins a Stanley Cup. Thats right. Sure. Eric Lindros, being sarcastic. To the asshole who felt it necessary to completely tarnish my guestbook on my homepage, Fuck You. The message on the main page was to my girlfriend, and not to you. She thought it was really sweet, and then she saw my guestbook at all those rude comments directed towards her Grow up asshole! sorry guys, but this really pisses me off! Ken'",1
276,"'Kevin, Does the wife have a sister? : Hi all, : Thanks for the support . [snip] : I leave it for you to decide. I hope those of you that have been pleased : with my services will continue dealing with me. I live for cycling and enjoy : all aspects of it. I have been involved in cycling for about 14 years now : from racing as a category 1 to working at several well known bike shops as a : head mechanic and manager. I am currently in North Dakota (not my first : choice for riding) because my wife is in medical school on a full : scholarship. We are planning to move somewhere a bit warmer fairly soon. I : hope this thread has not cut into anyones riding time. Keep the rubber side : down. : Kevin'",0
277,"'Just remembered.I DO like an ale really well too. Called Fat Tire. it is brewed up in denver and therefore I can get it fairly cheap down here. I was kayaking up near Ft Collins, and we stopped at the Mishewaka Inn on the Cache La Poudre river. The waitress was telling us about the beers they had, Fat Tire, Red Ass, and some others, and this buddy of mine told her to give him ""one of those fatass beers""! She shoulda drawn hin 1/2 Fat Tire and 1/2 Red Ass, and made him a Fat Ass ale. First Job of Government: Protect people from government. home.i1.net/ Second Job of Government: Protect people from each other. akravetz/mwa.html It must never become the job of government to protect people from themselves!'",1
278,'man tell your suckiest student joke',1
279,'Which is more efficient at producing energy from the sun? Would it make sense to let plants collect the sunrays and then perform chemical processes on the plants to extract the energy? Z',0
280,"'I have a firewall with everything inbound blocked except port 80. Are there There are more hacks today on port 80 then there were hacks on all ports 10 years ago. For example, if you are running Microsofts ""Personal Web Server"", then there is a good chance that I can read any file on your system. For example, using a URL like advantage of the fact Microsoft interprets multiple dots like ""."" as successive directories going up ""/""; most web servers that you run on Win95 dont check for this. Windows NT server is just as bad. If you install the latest IIS 4.0 and dont harden it completely, a hacker can probably break in. Even hardened servers can often be compromised by the .htr and RDO vulnerabilities. On UNIX servers, there are tons of CGI programs that can be exploited at this port. Most all the website breakins you here about are through firewalls with just port 80 open. For example, the supposedly ""hardened"" PCWeek hacking contest was exploited through just this manner. There are firewalls that do URL checking, you might consider one of these. You may also be interested in the intrusions listed at Of the 300 intrusions listed here that BlackICE detects, I would say about 50 of them are just for port 80. Robert Graham'",0
281,"'No new news here. You got us their. NEWSFLASH : Linux competitor disses linux. Wow. Excuse me while I yawn. Hehe, do you actually think that the poster will be able to see some kind of connection between being a Linux competitor, and dissing Linux? Mr Sparkle - Aka Martin A. Boegelund Before you buy.'",1
282,"'Er, you are using a Japanese rank - 10th dan. Call him a violet sash or something. Nah- the roundeyed sinowannabees have to accept that right along with using their pajama pattern, any variation on their ranking system, their concept of lineage and authority, lots of their words, lots of their religious and philosophical concepts and the rest of the sinophilic stuff, will come using their valued ritual words and honors right along with it. It is about like the old belt washing story- just another mythos for salesmanship. First they had one belt, then they had three, three became twenty, twenty became a hundred. Now, who has any idea what a particular piece of cloth is worth that isnt issued by their own club. The utter plethora of belts, sashes, colors, stripes, bars, bells, flowers, kanji, badges, patches, pins, tattoos, commemorative knives, pajama trim, medallions, bracelets, secret decoder rings and funny hats is beyond any codification at all. It is best just to realize how hard your honors are to achieve and be satisfied with it. It is nothing to me that someone has a 5th dan black unless he tells me who from. There are just too many of them floating around from Franks Karate Shop and Stormdoor Factory, Inc. 10th Dan claims are only more pretentious by definition. Chas'",1
283,"'why was domain alias given for the LANL Eprint archive? I noticed both these DNS entries map to the same IP address. The address seems to take longer to connect than the direct. hmm? also why didnt they make it the capital X is awkward when typing fast hehe. Domain names are not case sensitive. You can type a lowercase if you want. I suppose they couldnt make it or it would get wasted traffic from porno seekers! eek. I suspect one reason why there is an arxiv.org is because some of those wonderful net censorship programs (""protect the children"", you know) are stupid enough to automatically censor the e-print archive. (It reminds me of when AOL censored a page on breast cancer) But also, it is good to have a separate domain so the archive isnt always organizationally affiliated with LANL.'",1
284,"'Just fixing the header. Not wettest, but I think it pushed : 100 here today. It is indeed October. It cant be October. My calendar clearly states it is September. you are lucky, my stupid comps clock keeps telling me it august the 12th every time i boot upguess i ought to change it, or keep reliving august the 12th. I cant even remember if it was a good today to do over and overand out'",1
285,'of sleepy hollow for myself. oh fucking well. corey. if i didnt date girls i met on the internet id NEVER have a girlfriend. darrell (boy sets fire)',1
286,"'Not sure who asked: Dolores Hope (May 27 1909) (was she a performer,or just a famous spouse?) She was an extremely good lounge singer. She pretty much gave it up when she married Bob. For Bobs 90th birthday, she serenaded him on national TV and she was outstanding. Most older women really loose their ability to sing as they age; she still sounded very mellow and she was nearly 90 herself at the time. She is also been active in various charitable endeavors. Buy Something from Amazon (via dpsinfo.com), and Youve Made a Donation to the American Cancer Society (7/4/99-12/31/99)'",0
287,'we would like to hear what can you say about your plan for the event',0
288,"'Does anyone have a sample of this program C++? Try alt.sources.wanted Andrew This life is a test. It is only a test. Had this been an actual life, you would have received further instructions as to what to do and where to go.'",0
289,'tell us about your go nuts decision ',1
290,'a microsoft joke you dork',1
291,'would you like to tell us what is your decision to our request',0
292,"'Do I take it your in the ""is not"" possible catagory. Vern Hi group. I am trying to do some research on ley lines and chi energy centering around the hypothesis that both are made up of high frequency/short wavelength electromagnetic radiation. Does anyone think it either is or is not possible for atoms, elements, molecules and compounds to give off such radiation. Thanks for your help. Vern Look at a black body spectrum vs temperature and recant. Uncle Al (Toxic URLs! Unsafe for children and most mammals) ""Quis custodiet ipsos custodes?"" The Net!'",0
293,"'THIS IS A LONG ONE Well, not necessarily new, but new enough. I am looking to train in a form of martial art. In the past, I had studied for several years in the style of Ishin Ryu karate, but had to withdraw from courses due to a hip injury. This was nearly 6 years ago. I have decided that it would be a good idea to begin studies again, while I am still relatively young. However, I would like to begin anew in another style. The problem is, with hundreds of styles and forms and variations on those, it is hard to decide. So, my first question is, what would be your recommendation. To help you decide, here is some background on myself and what I am looking for: I am near 63"" in height. I would consider myself medium build (a little above average, I bench just over 200 and curl just over 100, so think of someone like that) and weigh around 200 pounds (although I tend to deviate, and am currently losing). As far as speed and flexibility, I am still above average, even at my weight. Also, I am 19 years old, so all my joints and bones are still in good shape. As far as what I am looking for, there are a couple of factors: 1) Usefulness 2) Health I want something that is not just for show. If I were to ever be assaulted or something like that, I would want to be able to defend myself. The one problem that I saw with karate is that it was such a hard style that the only way I could really defend myself was by pulverizing the attacker. I would like to have an option to use hard force if I must, but to also defend myself without injuring anyone if at all possible. (It may seem a little juvenile and impractical, but I would also be interested in training in a weapons style at some point, as I find it very interesting) It would be nice, also, to train in a style that would improve my overall health. SO, if you have any advice for this lost kid, please let me know. I would as I dont often have time to check the groups, and feel free to ask any questions to help you better advise me! Also, if you know of any places in the Cleveland, OH area worth considering, let me know'",0
294,'we need that number you pathetic clown ',1
295,'please one little story for the night for our children',0
296,'tell me freaking name of that person who is sitting next to your brother',1
297,'tell us this name sucker if you know it',1
298,'what a pathetic joke it is ',1
299,"'(big cut) Since you (e.g., Charliew) work for an oil company, how do you feel about what is happening in Nigeria?.the people starving while those who run the place gather their millions/billions (along with Shell and BP Amoco?) Do oil companies not have consciences?.apparently not Do the people who work for oil companies have consciences? I will let you answer that one. The last time I checked, it was the function of government to ensure a system of laws and procedures that allowed people to survive and prosper. Why isnt the Nigerian government taxing the oil companies in order to support its population? Whether or not you realize it, Jean, it is the primary function of corporations to maximize their profits for their stockholders. This is more amoral than immoral, but corporations are NOT legally, ethically, or morally bound to provide for the populations of foreign governments. If you think otherwise, you are living in a fantasy world. SUVs are unnecessary ""power toys"".a fool and his money are easily parted.hooked in to the ""feel powerful"" psychology of car manufacturers. Your opinion. Some communities are having to expend funds to re-design their parking lots because of the SUV to accommodate the wider sizes. I saw it on 60 minutes so it has just got to be true g Riiiiight . I dont pretend to have all the answers. I dont pretend to even know what the questions are. Hey, where am I? Deep Thoughts by Jack Handey I am not surprised that Jack Handey is one of your idols.'",1
300,'we would like to hear what can you say about your plan for that shity event',1
301,'Do you honestly think that computers do arithmetic? I have yet to find a spell checker that knows what I am talking about when I write. And what about the spell checker that likes to sprinkle nots all over the place. Computers do not do it better; they may do it faster. One of the primary conditions that usually goes into machine design is that better is a function of faster. Snort. Silly man. /BAH Subtract a hundred and four for e-mail.',1
302,'do you want to tell me your final decision to this problem',0
